Gene_ID	par_rep1	par_rep2	per_rep1	per_rep2	per_rep3
ENSG00000228223.1	483	447	495	536	501
ENSG00000261353.1	26	24	28	31	35
ENSG00000182952.4	2109	2267	4702	4744	4439
ENSG00000146109.3	4247	4031	3962	4392	4039
ENSG00000271071.1	1	1	2	1	3
ENSG00000218346.1	4	2	3	3	6
ENSG00000233631.2	4	3	6	9	4
ENSG00000181315.6	257	351	511	555	499
ENSG00000261584.1	82	74	268	248	310
ENSG00000241549.4	98	108	108	127	110
ENSG00000243307.2	0	0	3	1	2
ENSG00000224843.2	23	27	120	110	116
ENSG00000272312.1	1	4	14	9	9
ENSG00000238621.1	0	5	5	3	6
ENSG00000220581.1	0	1	0	4	2
ENSG00000216762.1	0	0	0	0	0
ENSG00000219770.1	2	2	0	2	0
ENSG00000222800.1	1	2	0	1	1
ENSG00000272468.1	109	134	12	13	11
ENSG00000124635.7	493	538	52	52	46
ENSG00000196787.2	442	488	187	181	166
ENSG00000197903.6	5625	5347	3409	3366	3157
ENSG00000198339.3	66	83	41	49	65
ENSG00000184825.4	10	7	0	3	1
ENSG00000265565.1	0	0	0	0	0
ENSG00000174572.3	1	1	6	5	11
ENSG00000112812.11	0	0	0	0	0
ENSG00000270935.1	2	0	0	0	0
ENSG00000158553.3	0	0	0	0	1
ENSG00000220758.3	0	0	0	0	0
ENSG00000204789.3	2	1	3	3	1
ENSG00000124613.4	311	317	670	811	775
ENSG00000271755.1	16	12	23	32	23
ENSG00000237154.1	3	2	4	1	2
ENSG00000096654.11	872	947	954	1028	993
ENSG00000270666.1	3	3	3	3	3
ENSG00000218347.2	4	6	5	7	10
ENSG00000219738.2	0	0	0	0	0
ENSG00000206671.1	0	0	0	0	0
ENSG00000238648.1	0	0	0	0	0
ENSG00000216676.2	9	9	10	13	8
ENSG00000216915.2	1	3	1	0	1
ENSG00000218069.2	7	6	6	7	3
ENSG00000217862.2	4	6	5	5	4
ENSG00000185130.4	24	16	5	6	6
ENSG00000196747.3	28	34	21	25	18
ENSG00000203813.4	138	145	86	102	76
ENSG00000182611.3	11	10	2	0	0
ENSG00000196374.5	30	24	10	14	9
ENSG00000197238.3	4	1	2	2	1
ENSG00000197914.2	4	7	18	11	8
ENSG00000184348.2	23	33	86	101	94
ENSG00000233822.3	293	279	265	319	272
ENSG00000217646.1	8	7	2	3	2
ENSG00000198374.3	38	38	5	1	6
ENSG00000184357.3	29	30	5	2	2
ENSG00000182572.2	3	5	0	0	0
ENSG00000198558.2	2	1	0	0	0
ENSG00000197153.3	9	4	8	10	5
ENSG00000233224.1	7	13	3	0	4
ENSG00000196331.5	30	16	3	3	1
ENSG00000238610.1	2	0	0	0	0
ENSG00000168131.2	0	0	0	0	0
ENSG00000168126.3	6	8	1	1	1
ENSG00000124657.1	22	29	8	3	7
ENSG00000214374.2	1	0	1	0	0
ENSG00000216629.1	0	0	0	0	0
ENSG00000217539.2	2	6	4	3	5
ENSG00000199851.1	1	1	0	4	0
ENSG00000217315.1	0	0	0	0	0
ENSG00000187763.3	0	1	4	3	3
ENSG00000182477.5	1	0	17	10	9
ENSG00000220721.1	1	1	6	13	6
ENSG00000272009.1	174	138	198	223	230
ENSG00000197279.3	651	650	765	991	873
ENSG00000219891.2	177	205	246	279	264
ENSG00000219392.1	2	2	1	0	1
ENSG00000269293.2	18	34	43	42	39
ENSG00000196812.4	810	820	1258	1402	1436
ENSG00000261839.1	7	7	13	14	10
ENSG00000198315.6	4250	4879	13146	15745	11663
ENSG00000226314.3	99	87	523	564	555
ENSG00000216901.1	19	21	83	79	98
ENSG00000218016.2	0	2	2	2	0
ENSG00000176933.4	19	35	103	99	74
ENSG00000137185.7	1844	1927	2577	2826	2497
ENSG00000187626.7	437	531	1083	1198	1126
ENSG00000189134.3	0	1	0	4	2
ENSG00000197062.7	905	1006	1927	2159	2209
ENSG00000137338.4	847	858	572	608	658
ENSG00000270326.1	0	1	0	1	2
ENSG00000235109.3	515	511	878	901	821
ENSG00000189298.9	588	619	956	1165	1094
ENSG00000158691.10	643	776	633	687	578
ENSG00000251877.1	0	0	0	0	0
ENSG00000187987.5	0	0	0	0	0
ENSG00000231162.3	14	19	12	18	12
ENSG00000219262.1	0	0	0	0	0
ENSG00000198704.5	0	0	0	0	0
ENSG00000224586.2	0	0	0	0	0
ENSG00000232040.2	0	0	0	0	0
ENSG00000246350.1	0	0	0	0	0
ENSG00000271440.1	0	0	0	0	0
ENSG00000272278.1	0	1	0	0	0
ENSG00000235570.1	0	0	0	0	0
ENSG00000237425.1	5	3	3	1	3
ENSG00000221191.1	0	0	0	0	0
ENSG00000235559.1	1	2	0	1	1
ENSG00000265764.1	0	0	0	0	0
ENSG00000225173.1	31	29	9	9	7
ENSG00000225595.2	4	11	1	3	1
ENSG00000213916.2	0	0	0	0	0
ENSG00000233366.1	0	0	2	2	0
ENSG00000224157.1	1	0	3	4	8
ENSG00000204713.6	10063	10576	12406	13415	13071
ENSG00000212240.1	0	8	3	7	7
ENSG00000204709.4	4	3	5	5	4
ENSG00000228666.1	21	8	10	12	14
ENSG00000263426.1	11	6	4	2	1
ENSG00000227214.2	45	39	100	121	103
ENSG00000244349.1	17	20	27	30	40
ENSG00000197935.6	3	5	26	34	31
ENSG00000223677.1	0	0	0	0	0
ENSG00000204704.2	0	0	0	0	0
ENSG00000236909.1	0	0	0	0	0
ENSG00000228364.1	2	1	4	3	2
ENSG00000204703.3	0	0	0	0	0
ENSG00000204702.4	0	0	0	0	0
ENSG00000204701.1	0	0	0	0	0
ENSG00000227206.1	0	0	0	0	0
ENSG00000203492.3	0	0	0	0	0
ENSG00000204700.3	1	0	0	0	0
ENSG00000224233.1	0	0	0	0	1
ENSG00000230598.1	0	0	2	1	0
ENSG00000232505.2	0	0	0	0	0
ENSG00000213911.2	2	2	1	5	3
ENSG00000204697.3	0	0	0	0	0
ENSG00000242524.1	0	0	0	0	0
ENSG00000197171.5	0	0	0	0	0
ENSG00000204695.2	0	0	0	0	0
ENSG00000230056.1	0	1	2	0	2
ENSG00000243729.3	0	0	0	0	0
ENSG00000112462.8	0	0	0	0	0
ENSG00000168787.4	0	0	0	0	0
ENSG00000251608.1	0	0	0	0	0
ENSG00000204694.6	0	0	0	0	0
ENSG00000206474.6	0	0	0	0	0
ENSG00000204688.5	0	0	1	2	1
ENSG00000225797.2	0	0	0	0	0
ENSG00000230164.1	0	0	0	0	0
ENSG00000204687.3	0	0	0	0	0
ENSG00000213900.2	0	1	0	0	4
ENSG00000229274.1	0	0	0	0	0
ENSG00000224582.1	0	0	0	0	0
ENSG00000229281.1	0	0	0	0	0
ENSG00000237988.2	0	0	0	0	0
ENSG00000213886.3	0	0	0	0	0
ENSG00000204681.6	2147	2148	4902	5299	5072
ENSG00000232173.2	1	2	3	4	2
ENSG00000227609.2	1	1	3	1	0
ENSG00000201330.1	0	0	0	1	0
ENSG00000231301.1	0	1	3	5	3
ENSG00000204657.2	3	6	8	14	17
ENSG00000235238.1	17	6	6	13	7
ENSG00000204655.7	0	0	3	1	1
ENSG00000204644.5	11	5	22	30	38
ENSG00000233916.1	1	3	1	0	0
ENSG00000204642.9	29	28	99	105	111
ENSG00000225864.1	0	0	0	0	0
ENSG00000214922.5	28	32	41	44	34
ENSG00000239257.1	0	0	0	0	0
ENSG00000273340.1	18	20	17	25	18
ENSG00000227758.1	0	1	1	2	0
ENSG00000199290.1	0	0	0	0	0
ENSG00000235821.1	0	0	1	0	0
ENSG00000272236.1	0	0	0	0	0
ENSG00000270896.1	0	2	0	0	0
ENSG00000181126.9	0	0	1	0	2
ENSG00000176998.3	0	0	0	1	0
ENSG00000261548.1	0	0	1	1	0
ENSG00000213880.3	1	2	3	4	2
ENSG00000237042.1	0	0	0	0	0
ENSG00000204632.7	52	50	19	34	39
ENSG00000229142.1	0	0	0	0	1
ENSG00000233265.1	0	3	14	16	17
ENSG00000230521.1	0	5	5	5	3
ENSG00000206341.6	116	112	73	117	80
ENSG00000231130.1	1	0	4	3	8
ENSG00000233677.1	0	6	0	2	4
ENSG00000235963.1	0	0	3	7	1
ENSG00000227262.3	10	2	8	4	3
ENSG00000230795.2	11	18	29	47	33
ENSG00000228078.1	0	0	2	3	2
ENSG00000206503.7	22	20	19	31	21
ENSG00000227766.1	2	1	5	3	1
ENSG00000235290.1	5	8	5	7	7
ENSG00000229390.1	1	1	1	5	1
ENSG00000204625.6	8	7	8	5	1
ENSG00000238024.1	3	1	4	8	5
ENSG00000224312.1	3	4	5	7	9
ENSG00000204623.4	784	928	1429	1599	1455
ENSG00000237669.1	50	50	38	51	67
ENSG00000204622.6	15	17	22	28	29
ENSG00000232757.1	12	5	9	11	8
ENSG00000066379.10	855	745	724	794	722
ENSG00000204619.3	5946	5922	4641	4564	4452
ENSG00000204618.4	1804	1488	2023	2737	2799
ENSG00000252901.1	1	0	2	3	1
ENSG00000204616.6	217	236	381	404	456
ENSG00000231226.1	80	73	103	105	99
ENSG00000252228.1	0	0	0	0	0
ENSG00000204614.4	3	1	1	1	1
ENSG00000204613.6	0	3	0	1	0
ENSG00000204610.8	0	0	0	0	0
ENSG00000234127.4	14523	13576	14314	15892	14014
ENSG00000233892.1	120	83	78	66	78
ENSG00000270604.1	11	11	10	13	8
ENSG00000236475.1	0	1	0	1	1
ENSG00000243753.1	88	76	58	82	63
ENSG00000231074.4	5523	5903	4949	5489	4872
ENSG00000204599.10	1455	1462	1335	1536	1493
ENSG00000248167.3	0	0	0	0	0
ENSG00000241370.1	623	527	484	520	456
ENSG00000224372.1	0	0	0	0	0
ENSG00000224486.1	1	0	0	0	0
ENSG00000236405.1	0	0	0	0	0
ENSG00000226577.1	0	0	0	0	0
ENSG00000229068.1	1	0	0	3	1
ENSG00000224936.1	8	8	1	8	6
ENSG00000236603.1	44	51	32	22	20
ENSG00000204592.5	5712	5426	8288	9630	8816
ENSG00000235781.1	3	4	12	26	16
ENSG00000204590.8	4949	4962	5287	5652	5637
ENSG00000204576.7	2202	2196	2844	2991	2938
ENSG00000204574.8	22329	22502	18473	18281	18171
ENSG00000216101.1	1	2	2	2	3
ENSG00000204569.5	11047	12297	17961	16220	15283
ENSG00000222894.1	25	23	23	19	14
ENSG00000204568.7	10872	10911	7712	8605	7981
ENSG00000137343.13	1215	1308	1688	1804	1943
ENSG00000228415.2	7	10	5	11	13
ENSG00000204564.7	2380	2183	1831	1929	1913
ENSG00000266183.1	1	0	1	0	0
ENSG00000204560.5	7949	8131	8236	8748	8944
ENSG00000146112.7	1987	2085	2072	2280	2241
ENSG00000137404.10	1440	1632	429	430	458
ENSG00000230449.1	5	6	4	7	2
ENSG00000137337.10	11272	11697	5568	6033	5801
ENSG00000224328.1	3	1	0	1	3
ENSG00000196230.8	97030	98995	44006	44801	42437
ENSG00000272540.1	54	62	17	19	18
ENSG00000137312.10	17578	17158	7428	7961	7753
ENSG00000201988.2	12	5	6	5	6
ENSG00000272273.1	5	4	2	3	0
ENSG00000137331.11	6219	5174	2189	2609	2624
ENSG00000263608.1	2	0	1	3	0
ENSG00000228022.1	13	14	9	4	7
ENSG00000214894.2	255	278	393	446	415
ENSG00000237923.1	1	0	0	0	1
ENSG00000202241.1	1	0	0	0	0
ENSG00000237775.1	1	0	0	0	1
ENSG00000204580.7	30456	28712	33112	36007	34618
ENSG00000264594.1	0	0	0	0	0
ENSG00000264731.1	1	0	0	0	0
ENSG00000213780.6	95	91	185	185	172
ENSG00000137411.12	5242	4949	4782	5343	4961
ENSG00000196260.3	0	0	0	2	1
ENSG00000252761.1	0	0	0	0	0
ENSG00000168631.7	1	0	0	1	1
ENSG00000233529.1	0	0	0	0	0
ENSG00000204544.5	1	1	0	0	1
ENSG00000261272.1	2	1	0	0	0
ENSG00000228789.2	0	0	0	0	0
ENSG00000222895.1	0	0	0	0	0
ENSG00000204542.2	0	0	0	0	0
ENSG00000204540.6	48	26	207	259	242
ENSG00000204539.3	0	0	4	5	2
ENSG00000204538.3	1	3	2	3	4
ENSG00000238211.1	0	0	0	0	1
ENSG00000204536.9	3143	3055	2818	3090	3309
ENSG00000137310.7	3809	3824	925	996	943
ENSG00000204531.11	44	27	11	17	9
ENSG00000204528.3	0	0	0	0	0
ENSG00000272501.1	89	85	136	151	125
ENSG00000206344.6	36	45	68	73	83
ENSG00000271821.1	5	5	10	11	11
ENSG00000255726.1	0	0	0	0	0
ENSG00000255899.1	0	0	0	0	0
ENSG00000204525.10	36922	34306	20520	23739	20724
ENSG00000214892.4	5	12	12	10	4
ENSG00000227939.1	115	86	120	127	145
ENSG00000231402.1	0	0	0	0	0
ENSG00000256166.1	0	0	0	0	0
ENSG00000229836.1	0	0	0	0	0
ENSG00000234745.5	1976	1943	1206	1388	1242
ENSG00000271581.1	0	0	0	0	0
ENSG00000228432.1	0	0	0	0	0
ENSG00000201658.1	0	0	0	0	0
ENSG00000265294.1	0	0	0	0	0
ENSG00000230994.1	0	0	0	0	0
ENSG00000223702.1	0	0	0	0	0
ENSG00000225851.1	0	0	0	1	1
ENSG00000272221.1	0	0	8	5	0
ENSG00000206337.6	3	3	1	6	8
ENSG00000199332.1	0	0	1	1	0
ENSG00000204520.8	621	684	234	214	258
ENSG00000230174.1	0	0	0	0	1
ENSG00000233902.1	0	0	0	0	1
ENSG00000204516.5	270	263	171	228	235
ENSG00000201680.1	0	0	0	0	1
ENSG00000256851.1	0	0	0	0	0
ENSG00000219797.2	42	40	20	29	21
ENSG00000225499.1	8	2	1	1	0
ENSG00000204511.2	2	4	3	8	6
ENSG00000254870.1	0	0	0	0	0
ENSG00000198563.9	18671	18280	25052	27358	26241
ENSG00000201785.1	14	15	5	10	8
ENSG00000265236.1	0	0	0	0	0
ENSG00000234006.1	5	5	4	4	6
ENSG00000213760.6	36	36	122	129	133
ENSG00000204498.6	1312	1311	1860	2158	2076
ENSG00000226979.4	11	17	4	10	11
ENSG00000232810.3	0	1	1	1	1
ENSG00000227507.2	1	2	13	10	6
ENSG00000204482.6	0	1	0	4	2
ENSG00000204475.5	4	0	3	0	0
ENSG00000230622.1	1	1	0	3	0
ENSG00000204472.8	1	2	5	0	1
ENSG00000204469.8	71820	70435	60731	65875	60299
ENSG00000200816.1	13	4	8	7	10
ENSG00000204463.8	30771	29223	28241	31656	28977
ENSG00000204444.6	94	79	90	80	104
ENSG00000204439.3	3022	2967	2683	3140	3244
ENSG00000227198.1	0	0	0	0	0
ENSG00000204438.6	1388	1353	2025	2289	2280
ENSG00000201207.1	6	7	32	22	29
ENSG00000204435.9	3404	3352	2919	2836	2862
ENSG00000263020.1	0	0	0	0	0
ENSG00000240053.8	749	738	1066	1086	1153
ENSG00000204428.8	336	299	182	218	210
ENSG00000204427.7	373	321	432	431	456
ENSG00000204422.7	0	0	0	0	0
ENSG00000266776.1	1	0	0	0	0
ENSG00000204424.8	0	0	2	0	0
ENSG00000250641.1	0	0	0	0	1
ENSG00000255552.3	2	0	1	2	0
ENSG00000244355.3	1	0	0	0	0
ENSG00000204420.4	67	62	158	177	176
ENSG00000204421.2	36	22	134	141	140
ENSG00000213722.4	8521	8101	6395	6842	6602
ENSG00000213719.4	28996	28956	17840	18611	17464
ENSG00000204410.10	573	625	888	1011	956
ENSG00000255152.4	0	0	0	0	0
ENSG00000252743.1	39	43	59	80	86
ENSG00000228727.4	211	154	160	193	216
ENSG00000235663.1	1	0	0	1	1
ENSG00000204396.6	15	14	10	12	13
ENSG00000204394.8	21415	20889	10302	11298	9869
ENSG00000201555.1	17	23	10	15	22
ENSG00000204392.6	3549	3485	1742	1890	1675
ENSG00000204390.8	212	191	144	185	215
ENSG00000204389.8	6468	5590	5341	5117	5708
ENSG00000204388.5	7583	7174	8449	8736	10686
ENSG00000204387.8	9249	9330	11972	12590	12278
ENSG00000201823.1	23	35	25	30	28
ENSG00000201754.1	0	0	0	0	0
ENSG00000204386.6	9813	10045	8303	9226	8770
ENSG00000204385.6	316	323	44	37	49
ENSG00000204371.7	10631	10184	9743	10477	10759
ENSG00000237080.1	8	7	4	8	4
ENSG00000166278.10	41	57	66	79	67
ENSG00000204366.3	463	477	456	520	495
ENSG00000243649.4	31	36	16	23	21
ENSG00000244255.1	0	0	0	0	0
ENSG00000204356.7	6491	6322	5062	5428	5270
ENSG00000221267.1	0	0	0	0	0
ENSG00000204351.7	8760	8406	8012	8817	8620
ENSG00000204348.5	1194	1199	1647	1805	1807
ENSG00000204344.10	1411	1299	1645	1802	1711
ENSG00000244731.3	25	28	62	84	91
ENSG00000233627.2	0	0	0	0	0
ENSG00000204338.4	18	7	30	56	50
ENSG00000268923.1	0	0	0	0	0
ENSG00000248290.1	0	2	5	1	2
ENSG00000250535.1	0	0	2	4	0
ENSG00000224389.4	4	2	3	1	3
ENSG00000229776.1	0	0	0	0	0
ENSG00000231852.2	2	1	1	3	1
ENSG00000168477.13	79	106	234	323	271
ENSG00000252512.1	0	0	1	0	0
ENSG00000213676.6	11791	11681	13813	14949	14442
ENSG00000204315.3	718	760	889	1075	1022
ENSG00000204314.6	102	68	154	143	165
ENSG00000221988.8	408	373	585	576	607
ENSG00000258388.3	40	51	92	125	128
ENSG00000241404.2	75	63	136	151	162
ENSG00000204310.6	3012	2848	2570	2796	2947
ENSG00000204308.6	2611	2640	1854	1926	1855
ENSG00000204305.9	333	330	429	454	557
ENSG00000204304.7	2603	2606	4366	4731	4706
ENSG00000273333.1	0	0	0	0	0
ENSG00000213654.5	47	64	25	37	38
ENSG00000204301.5	19	30	20	15	26
ENSG00000225914.1	0	0	0	0	0
ENSG00000204296.7	0	0	0	0	0
ENSG00000237285.1	9	13	11	8	10
ENSG00000223335.1	0	0	0	0	0
ENSG00000228962.1	0	0	0	0	0
ENSG00000204290.6	0	0	0	0	0
ENSG00000204287.9	1	1	1	5	2
ENSG00000196301.3	1	0	2	2	1
ENSG00000198502.5	10	6	7	8	10
ENSG00000251916.1	0	0	2	0	2
ENSG00000229391.3	38	31	21	35	27
ENSG00000196126.6	45	47	24	13	13
ENSG00000196735.7	11	9	20	17	12
ENSG00000179344.12	295	260	576	591	558
ENSG00000223534.1	3	7	5	7	3
ENSG00000241287.1	0	0	0	0	0
ENSG00000235040.1	0	0	1	0	1
ENSG00000232080.3	0	0	0	0	0
ENSG00000226030.1	0	0	0	0	0
ENSG00000237541.3	193	164	32	26	25
ENSG00000263649.1	0	0	0	0	0
ENSG00000232629.4	3	2	7	5	6
ENSG00000241106.2	9	8	4	10	6
ENSG00000250264.1	0	0	0	0	0
ENSG00000204267.9	1084	1185	605	685	657
ENSG00000204264.4	59	33	23	29	24
ENSG00000204261.4	7	12	22	35	16
ENSG00000240065.3	149	122	90	115	117
ENSG00000168394.9	2361	2290	1610	1795	1641
ENSG00000234515.1	3	0	3	1	2
ENSG00000235301.1	4	1	1	8	5
ENSG00000242574.4	4	6	5	18	12
ENSG00000212066.1	0	0	0	0	0
ENSG00000248993.1	0	0	0	0	0
ENSG00000204257.10	201	185	249	236	247
ENSG00000204256.8	37042	37211	38263	41842	40095
ENSG00000223837.2	4	5	5	3	4
ENSG00000263756.1	0	0	0	0	0
ENSG00000204252.8	4	7	0	0	0
ENSG00000231389.3	2	1	0	1	0
ENSG00000223865.6	0	0	0	0	1
ENSG00000224796.1	1	1	2	0	1
ENSG00000231461.1	0	0	0	0	0
ENSG00000228688.1	0	1	0	0	0
ENSG00000224557.3	0	0	0	0	0
ENSG00000237398.1	0	0	0	0	0
ENSG00000230313.1	0	0	0	0	0
ENSG00000204248.6	405	331	664	684	748
ENSG00000204231.6	6545	6567	8701	9252	9666
ENSG00000202441.1	34	42	54	65	57
ENSG00000112473.12	38904	37760	17147	17758	17721
ENSG00000204228.3	1837	1725	1553	1807	1599
ENSG00000199036.1	6	6	2	1	4
ENSG00000204227.4	5337	4951	6517	6863	7048
ENSG00000225463.1	1	0	0	0	1
ENSG00000223457.1	0	2	0	0	0
ENSG00000272217.1	6	8	8	6	9
ENSG00000232940.1	32	44	70	76	68
ENSG00000223501.4	10784	10900	9237	9860	8644
ENSG00000231500.2	75043	75123	88275	93995	88155
ENSG00000235863.2	640	555	877	1015	1001
ENSG00000227057.3	8325	8130	7167	7432	7363
ENSG00000204220.5	4651	4649	4128	4134	3888
ENSG00000237441.5	19066	18481	21178	22244	22735
ENSG00000231925.7	11887	10868	11653	12992	12457
ENSG00000236104.2	2421	2249	3364	3612	3764
ENSG00000204209.6	10185	10504	7816	8137	8868
ENSG00000229596.2	11	10	4	7	12
ENSG00000228285.2	5	9	6	9	2
ENSG00000225644.1	0	3	1	2	5
ENSG00000237649.3	9161	9621	1131	1190	1213
ENSG00000204194.1	3	4	1	0	2
ENSG00000112511.13	3172	2989	3162	3439	3872
ENSG00000112514.11	4710	4682	4863	5084	4811
ENSG00000197283.8	1432	1384	2697	2865	2844
ENSG00000264085.1	0	1	4	3	3
ENSG00000213588.4	2407	2449	2265	2441	2307
ENSG00000242014.2	0	0	0	0	0
ENSG00000030110.8	2409	2223	1373	1576	1384
ENSG00000204188.3	5	5	4	8	4
ENSG00000197251.3	0	0	0	2	1
ENSG00000096433.6	27929	28970	14614	16774	14569
ENSG00000137288.5	6534	6587	3767	3912	3676
ENSG00000269490.1	0	0	0	0	0
ENSG00000266509.1	0	0	0	0	0
ENSG00000161896.6	6	9	1	3	0
ENSG00000161904.7	8455	8081	6728	7568	7439
ENSG00000096395.6	6	8	10	8	11
ENSG00000249346.2	276	283	539	590	594
ENSG00000271362.1	0	0	1	5	2
ENSG00000233183.2	15	11	70	75	70
ENSG00000221697.1	0	0	0	1	0
ENSG00000124493.9	3134	2763	3759	4034	3809
ENSG00000221779.2	2	0	0	1	3
ENSG00000271231.1	6	4	0	1	1
ENSG00000214810.4	6	5	3	2	1
ENSG00000137309.15	12232	11319	4730	5575	4983
ENSG00000186577.7	1772	1570	1300	1482	1368
ENSG00000220583.1	35	43	32	43	26
ENSG00000225339.2	0	0	0	0	0
ENSG00000272325.1	4358	4881	3563	4050	3117
ENSG00000270800.1	0	0	0	0	0
ENSG00000124614.9	484	445	319	317	294
ENSG00000124507.6	1570	1697	2005	2102	2039
ENSG00000221635.1	0	1	1	1	0
ENSG00000124664.6	45133	41594	17497	17351	17672
ENSG00000196114.3	6	2	10	2	2
ENSG00000196821.5	19405	19257	16278	17336	16516
ENSG00000216636.1	1	1	3	0	3
ENSG00000239059.1	0	1	0	1	1
ENSG00000265123.1	1	0	0	0	1
ENSG00000220643.1	0	0	1	2	2
ENSG00000238484.1	0	1	0	0	0
ENSG00000272288.1	73	85	131	139	156
ENSG00000186328.4	0	0	1	0	0
ENSG00000217130.1	21	28	24	25	25
ENSG00000124562.5	10328	10241	6409	6599	6211
ENSG00000065060.12	9034	9665	7742	8820	8002
ENSG00000206717.1	0	0	0	0	0
ENSG00000064995.12	5474	5461	4691	5005	5079
ENSG00000064999.12	6849	6980	5616	6110	5998
ENSG00000187762.5	5	2	1	5	7
ENSG00000124678.13	1	1	1	0	1
ENSG00000264241.1	1	0	1	0	1
ENSG00000146197.7	772	693	380	452	504
ENSG00000272374.1	56	72	124	120	144
ENSG00000065029.10	4633	4605	5509	6138	6136
ENSG00000217004.1	0	2	2	2	0
ENSG00000023892.9	1597	1491	1043	1054	1148
ENSG00000112033.9	5913	5580	4020	4338	4503
ENSG00000227154.2	4	1	1	1	2
ENSG00000112039.3	2101	2011	862	923	941
ENSG00000198755.6	28432	27984	31948	36931	34399
ENSG00000007866.14	6881	6640	4733	5468	5468
ENSG00000112041.8	27	8	57	63	44
ENSG00000228559.1	0	1	0	0	0
ENSG00000219023.1	9	7	10	10	7
ENSG00000096060.10	113	160	56	40	66
ENSG00000218749.1	0	0	0	0	0
ENSG00000212579.1	0	0	0	0	0
ENSG00000265527.1	0	0	0	0	0
ENSG00000223063.1	0	0	0	0	0
ENSG00000232909.1	2	0	5	3	4
ENSG00000157343.4	1	2	1	3	10
ENSG00000220734.1	0	4	1	1	1
ENSG00000196748.5	20	17	7	11	9
ENSG00000204140.8	1	2	0	0	0
ENSG00000137392.5	2	2	0	0	0
ENSG00000197753.6	0	4	0	0	1
ENSG00000096063.10	14161	14571	6722	7115	6925
ENSG00000112053.9	13	17	17	17	16
ENSG00000271304.1	0	0	0	1	1
ENSG00000112062.6	14736	14878	14524	15938	14362
ENSG00000237719.1	149	143	87	147	93
ENSG00000156711.12	13508	13424	5881	6234	5566
ENSG00000221743.1	276	268	294	301	286
ENSG00000246982.2	43	44	83	91	112
ENSG00000096070.15	11376	11379	10776	11790	12011
ENSG00000180316.7	3	5	14	9	3
ENSG00000189325.6	5	6	1	0	0
ENSG00000010030.9	21	14	33	51	21
ENSG00000224666.2	0	0	0	1	0
ENSG00000179165.9	0	2	2	7	0
ENSG00000112078.9	16162	16496	18408	19265	18774
ENSG00000240733.2	1	2	7	2	5
ENSG00000112079.8	9979	10247	14052	14840	16357
ENSG00000264878.1	1	6	9	13	9
ENSG00000239964.2	1	0	0	0	0
ENSG00000112081.12	41348	40721	28287	30892	30416
ENSG00000263894.1	0	2	0	0	0
ENSG00000238554.1	5	1	1	0	2
ENSG00000251864.1	0	0	0	0	0
ENSG00000213500.3	13	10	7	5	6
ENSG00000124762.9	9895	2372	6442	8077	5077
ENSG00000255587.3	1	1	3	5	3
ENSG00000220349.4	0	0	2	0	1
ENSG00000124772.7	8	6	11	17	4
ENSG00000137168.7	7369	7490	3547	3613	3325
ENSG00000198663.12	11042	11421	16335	18078	15772
ENSG00000232598.2	0	0	0	0	0
ENSG00000164530.9	5	7	22	12	20
ENSG00000137409.14	30577	29665	22092	23395	22320
ENSG00000146192.10	10	9	10	9	10
ENSG00000226976.1	77	80	53	43	40
ENSG00000216412.3	1	3	2	5	3
ENSG00000137193.9	763	648	618	664	399
ENSG00000252687.1	0	0	0	0	0
ENSG00000172738.7	9	11	20	20	13
ENSG00000238375.1	1	0	3	1	1
ENSG00000065491.8	2696	2679	2485	2912	2746
ENSG00000112130.12	2087	2007	2335	2485	2523
ENSG00000239953.2	3	2	2	0	1
ENSG00000137200.8	9174	9397	11539	12535	11545
ENSG00000198937.8	1435	1495	507	605	552
ENSG00000204110.6	1	1	2	3	2
ENSG00000229559.2	0	0	0	0	0
ENSG00000227920.2	1	0	0	0	0
ENSG00000263926.1	0	0	0	1	0
ENSG00000112139.10	566	552	1436	1809	1791
ENSG00000225945.1	5	6	6	8	9
ENSG00000156639.7	13769	12978	9779	10508	9597
ENSG00000243313.2	3	1	4	3	3
ENSG00000200597.1	0	0	1	0	0
ENSG00000218521.1	1	0	0	1	1
ENSG00000183826.12	3783	3808	6296	6954	5986
ENSG00000200706.1	0	0	0	0	0
ENSG00000238716.1	0	0	0	0	0
ENSG00000226533.1	1	2	5	2	3
ENSG00000199938.1	0	0	0	1	0
ENSG00000217227.1	4	1	7	2	4
ENSG00000124767.6	50389	51334	44839	45106	39742
ENSG00000236355.2	0	0	0	0	0
ENSG00000124721.13	28	37	42	48	41
ENSG00000244297.2	0	0	0	0	0
ENSG00000219273.1	0	0	0	0	0
ENSG00000212586.1	0	0	0	0	0
ENSG00000231150.1	0	0	2	1	0
ENSG00000220076.1	0	0	0	0	0
ENSG00000220556.4	0	0	0	0	0
ENSG00000112164.5	3	2	1	3	2
ENSG00000112167.5	2848	2891	3163	3487	3389
ENSG00000217165.1	1155	1189	1920	2179	1753
ENSG00000164626.8	1304	1324	1170	1524	1633
ENSG00000124780.9	1	0	0	0	0
ENSG00000095981.6	0	0	1	0	0
ENSG00000164627.13	15	21	22	22	30
ENSG00000218986.1	0	0	0	0	0
ENSG00000231276.2	0	0	0	0	0
ENSG00000252990.1	0	0	0	0	0
ENSG00000146122.12	27	21	106	110	108
ENSG00000235033.3	23	13	55	83	82
ENSG00000124615.13	1481	1319	1502	1570	1607
